"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"06.10.2021","0,112260","0,113470","0,114870","0,105200","941,41M","-1,06%"
"05.10.2021","0,113460","0,109540","0,115980","0,108550","855,64M","3,63%"
"04.10.2021","0,109490","0,110440","0,112870","0,104130","1,04B","-1,01%"
"03.10.2021","0,110610","0,111510","0,114490","0,108710","863,05M","-0,62%"
"02.10.2021","0,111300","0,108320","0,116530","0,106020","997,57M","3,00%"
"01.10.2021","0,108060","0,096130","0,111310","0,095200","1,91B","12,56%"
"30.09.2021","0,096000","0,084690","0,096000","0,084300","1,01B","13,30%"
"29.09.2021","0,084730","0,081570","0,087550","0,081570","638,78M","3,57%"
"28.09.2021","0,081810","0,086300","0,088690","0,081650","717,39M","-5,31%"
"27.09.2021","0,086400","0,091350","0,094240","0,086400","635,61M","-5,65%"
"26.09.2021","0,091570","0,089920","0,093190","0,084120","794,05M","1,78%"
"25.09.2021","0,089970","0,092270","0,094000","0,088700","709,31M","-2,48%"
"24.09.2021","0,092260","0,102020","0,103120","0,087860","1,33B","-9,60%"
"23.09.2021","0,102060","0,099690","0,103180","0,097260","950,91M","2,61%"
"22.09.2021","0,099460","0,086030","0,099460","0,084880","1,14B","15,81%"
"21.09.2021","0,085880","0,092040","0,097470","0,084570","1,41B","-6,15%"
"20.09.2021","0,091510","0,108370","0,108370","0,088750","1,74B","-15,46%"
"19.09.2021","0,108240","0,112920","0,114030","0,106700","423,10M","-4,13%"
"18.09.2021","0,112900","0,111480","0,116090","0,110230","448,12M","1,34%"
"17.09.2021","0,111410","0,116690","0,117850","0,110530","556,15M","-4,50%"
"16.09.2021","0,116660","0,122020","0,123020","0,114280","695,12M","-4,38%"
"15.09.2021","0,122000","0,117560","0,123280","0,115270","731,41M","3,76%"
"14.09.2021","0,117580","0,112410","0,118220","0,111740","630,55M","4,71%"
"13.09.2021","0,112290","0,119750","0,122110","0,108650","1,02B","-6,36%"
"12.09.2021","0,119920","0,115190","0,124330","0,112920","906,95M","3,81%"
"11.09.2021","0,115520","0,112490","0,119290","0,111280","815,25M","2,82%"
"10.09.2021","0,112350","0,121570","0,126890","0,110590","1,20B","-7,64%"
"09.09.2021","0,121640","0,118560","0,127640","0,117320","1,41B","2,82%"
"08.09.2021","0,118300","0,122980","0,126220","0,106390","1,82B","-3,14%"
"07.09.2021","0,122130","0,149960","0,152950","0,099890","2,94B","-18,58%"
"06.09.2021","0,150000","0,153930","0,157150","0,146600","1,10B","-2,52%"
"05.09.2021","0,153870","0,144920","0,154070","0,143830","926,36M","6,32%"
"04.09.2021","0,144730","0,142940","0,152710","0,142320","1,13B","1,31%"
"03.09.2021","0,142860","0,143060","0,147650","0,139090","1,33B","-0,17%"
"02.09.2021","0,143110","0,137220","0,148140","0,134450","2,01B","3,99%"
"01.09.2021","0,137620","0,122330","0,139690","0,119220","2,14B","12,01%"
"31.08.2021","0,122860","0,117090","0,127260","0,116380","1,33B","4,94%"
"30.08.2021","0,117080","0,123550","0,123960","0,116810","923,63M","-5,16%"
"29.08.2021","0,123450","0,123370","0,125800","0,119190","662,03M","0,24%"
"28.08.2021","0,123160","0,128130","0,128310","0,121210","596,80M","-3,82%"
"27.08.2021","0,128050","0,116050","0,128300","0,113710","1,07B","10,53%"
"26.08.2021","0,115850","0,127430","0,129440","0,115090","1,17B","-9,19%"
"25.08.2021","0,127570","0,121300","0,129980","0,117670","1,32B","5,00%"
"24.08.2021","0,121490","0,131650","0,136990","0,120100","1,64B","-7,68%"
"23.08.2021","0,131600","0,128260","0,134720","0,127240","1,23B","2,68%"
"22.08.2021","0,128170","0,128240","0,132740","0,123490","1,01B","0,00%"
"21.08.2021","0,128170","0,133110","0,134780","0,127490","1,06B","-3,68%"
"20.08.2021","0,133060","0,130190","0,137790","0,128300","1,50B","2,21%"
"19.08.2021","0,130180","0,119580","0,130200","0,114080","1,48B","8,86%"
"18.08.2021","0,119590","0,118150","0,127850","0,112800","1,79B","1,17%"
"17.08.2021","0,118210","0,128580","0,135650","0,116270","1,83B","-8,14%"
"16.08.2021","0,128690","0,139500","0,144060","0,127150","1,60B","-7,56%"
"15.08.2021","0,139210","0,130370","0,141530","0,124650","1,62B","6,97%"
"14.08.2021","0,130140","0,120910","0,133300","0,119490","1,73B","7,83%"
"13.08.2021","0,120690","0,107190","0,120960","0,106130","917,83M","12,46%"
"12.08.2021","0,107320","0,111090","0,117000","0,103180","1,19B","-3,45%"
"11.08.2021","0,111160","0,106370","0,117540","0,106070","1,33B","4,47%"
"10.08.2021","0,106400","0,105740","0,108450","0,102500","846,16M","0,49%"
"09.08.2021","0,105880","0,101400","0,107780","0,097130","1,12B","4,51%"
"08.08.2021","0,101310","0,103660","0,110460","0,098630","1,21B","-2,30%"
"07.08.2021","0,103700","0,096740","0,108810","0,095230","1,66B","7,33%"
"06.08.2021","0,096620","0,090920","0,097600","0,089430","910,07M","6,37%"
"05.08.2021","0,090830","0,088390","0,091940","0,085480","780,35M","2,77%"
"04.08.2021","0,088380","0,085310","0,090350","0,083960","665,34M","3,87%"
"03.08.2021","0,085090","0,086080","0,087180","0,082290","602,64M","-1,12%"
"02.08.2021","0,086050","0,085770","0,088770","0,084070","675,21M","0,13%"
"01.08.2021","0,085940","0,089630","0,092860","0,085370","928,39M","-3,72%"
"31.07.2021","0,089260","0,085960","0,090130","0,084570","915,07M","4,00%"
"30.07.2021","0,085830","0,082690","0,085950","0,080080","811,50M","3,82%"
"29.07.2021","0,082670","0,082800","0,083720","0,080730","539,41M","0,13%"
"28.07.2021","0,082560","0,083860","0,086270","0,080460","1,08B","-1,81%"
"27.07.2021","0,084080","0,077570","0,087180","0,074770","1,57B","8,28%"
"26.07.2021","0,077650","0,074460","0,089560","0,073700","2,58B","4,38%"
"25.07.2021","0,074390","0,070940","0,074390","0,069320","611,42M","3,46%"
"24.07.2021","0,071900","0,070990","0,072780","0,069730","887,09M","1,31%"
"23.07.2021","0,070970","0,067780","0,070970","0,064340","792,13M","4,85%"
"22.07.2021","0,067690","0,066010","0,068860","0,064190","878,76M","2,62%"
"21.07.2021","0,065960","0,057620","0,068290","0,056030","1,52B","14,14%"
"20.07.2021","0,057790","0,061800","0,062800","0,056210","1,07B","-6,26%"
"19.07.2021","0,061650","0,067630","0,067680","0,061530","705,97M","-8,64%"
"18.07.2021","0,067480","0,065440","0,068810","0,065150","633,57M","3,13%"
"17.07.2021","0,065430","0,065230","0,066550","0,063640","600,66M","0,25%"
"16.07.2021","0,065270","0,069040","0,070430","0,065070","724,35M","-5,53%"
"15.07.2021","0,069090","0,072550","0,073770","0,067700","689,27M","-4,78%"
