"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"25.11.2021","438,77","456,75","466,36","424,51","417,64K","-4,15%"
"24.11.2021","457,75","468,75","495,77","441,77","733,10K","-2,38%"
"23.11.2021","468,91","490,99","542,70","468,91","1,09M","-4,38%"
"22.11.2021","490,38","425,34","493,87","411,14","1,05M","14,93%"
"21.11.2021","426,67","392,15","443,85","380,61","782,32K","8,82%"
"20.11.2021","392,08","347,38","392,75","333,16","558,21K","12,73%"
"19.11.2021","347,80","307,96","369,29","302,40","486,44K","12,83%"
"18.11.2021","308,25","309,86","325,85","293,01","287,73K","-0,63%"
"17.11.2021","310,20","303,49","310,72","287,01","160,86K","2,22%"
"16.11.2021","303,47","314,80","315,68","286,44","256,58K","-3,60%"
"15.11.2021","314,80","319,90","325,82","311,91","111,68K","-1,58%"
"14.11.2021","319,86","322,03","325,21","312,21","81,48K","-0,69%"
"13.11.2021","322,07","325,90","330,73","319,27","104,79K","-1,09%"
"12.11.2021","325,61","317,09","326,03","304,52","142,60K","2,59%"
"11.11.2021","317,40","311,43","333,84","303,35","181,14K","1,41%"
"10.11.2021","313,00","316,99","338,44","288,04","337,41K","-1,17%"
"09.11.2021","316,72","309,15","322,32","308,50","124,54K","2,38%"
"08.11.2021","309,36","315,89","315,89","307,71","117,79K","-2,02%"
"07.11.2021","315,73","316,42","328,70","313,57","127,87K","-0,03%"
"06.11.2021","315,84","315,99","319,41","303,30","121,22K","0,12%"
"05.11.2021","315,47","317,88","329,00","304,73","218,92K","-0,95%"
"04.11.2021","318,50","306,90","324,16","297,50","397,99K","3,64%"
"03.11.2021","307,31","272,22","308,52","269,45","311,73K","12,98%"
"02.11.2021","272,01","269,06","276,94","267,64","108,75K","1,07%"
"01.11.2021","269,12","271,04","278,00","259,13","148,96K","-0,59%"
"31.10.2021","270,73","259,87","274,89","252,00","127,38K","4,28%"
"30.10.2021","259,63","269,66","269,89","256,39","89,45K","-3,63%"
"29.10.2021","269,40","256,77","274,10","255,05","128,47K","4,88%"
"28.10.2021","256,87","246,08","267,50","243,90","175,82K","4,61%"
"27.10.2021","245,54","272,85","277,37","226,16","330,63K","-10,01%"
"26.10.2021","272,85","294,71","295,86","268,86","189,78K","-7,51%"
"25.10.2021","295,00","283,96","297,86","282,72","145,03K","4,04%"
"24.10.2021","283,54","271,18","294,52","269,83","244,69K","4,55%"
"23.10.2021","271,21","274,74","279,78","266,69","121,44K","-1,24%"
"22.10.2021","274,62","249,76","278,25","248,78","366,34K","10,23%"
"21.10.2021","249,13","240,34","260,45","238,88","252,57K","3,74%"
"20.10.2021","240,15","229,67","244,88","227,56","130,84K","4,51%"
"19.10.2021","229,79","229,99","232,72","225,27","113,83K","-0,22%"
"18.10.2021","230,29","236,21","238,65","227,74","97,53K","-2,48%"
"17.10.2021","236,15","241,28","242,98","225,98","95,58K","-1,88%"
"16.10.2021","240,68","237,17","249,89","236,81","112,96K","1,55%"
"15.10.2021","237,00","242,05","244,14","234,35","124,82K","-2,14%"
"14.10.2021","242,18","241,97","250,40","239,13","100,38K","0,09%"
"13.10.2021","241,96","235,65","250,53","233,05","177,83K","2,57%"
"12.10.2021","235,89","248,08","248,14","220,23","231,54K","-5,06%"
"11.10.2021","248,45","239,65","252,11","235,64","207,00K","3,53%"
"10.10.2021","239,97","259,03","259,07","237,91","157,60K","-7,27%"
"09.10.2021","258,78","258,00","268,64","254,69","124,68K","0,49%"
"08.10.2021","257,51","243,18","277,78","242,46","510,13K","5,92%"
"07.10.2021","243,12","230,52","244,37","225,00","215,22K","5,54%"
"06.10.2021","230,36","244,73","246,80","221,98","268,05K","-6,03%"
"05.10.2021","245,15","240,00","253,33","237,04","246,87K","2,31%"
"04.10.2021","239,62","253,66","254,90","235,53","290,39K","-5,78%"
"03.10.2021","254,33","245,56","254,77","238,69","241,09K","3,71%"
"02.10.2021","245,23","241,85","258,61","233,17","351,64K","1,45%"
"01.10.2021","241,73","209,95","248,00","205,59","436,00K","15,10%"
"30.09.2021","210,02","203,15","212,89","200,72","235,78K","3,27%"
"29.09.2021","203,36","199,96","214,95","196,44","310,47K","1,52%"
"28.09.2021","200,31","212,35","221,00","199,48","307,33K","-5,55%"
"27.09.2021","212,09","223,20","232,33","210,63","237,25K","-5,04%"
"26.09.2021","223,35","217,74","233,50","200,73","367,27K","2,33%"
"25.09.2021","218,26","237,92","238,26","215,71","291,06K","-8,25%"
"24.09.2021","237,88","245,16","249,70","213,88","624,25K","-3,14%"
"23.09.2021","245,58","230,06","258,73","222,48","537,84K","6,52%"
"22.09.2021","230,54","199,70","234,53","192,95","679,12K","15,77%"
"21.09.2021","199,13","185,79","227,14","172,54","1,00M","7,32%"
"20.09.2021","185,55","224,63","225,72","181,05","791,50K","-17,57%"
"19.09.2021","225,10","247,50","249,61","223,23","216,84K","-9,28%"
"18.09.2021","248,13","242,11","253,50","236,04","229,60K","2,67%"
"17.09.2021","241,67","265,78","277,88","238,29","338,76K","-9,19%"
"16.09.2021","266,13","258,58","271,22","245,01","457,50K","2,88%"
"15.09.2021","258,69","280,27","284,84","255,99","396,25K","-7,62%"
"14.09.2021","280,02","260,88","302,19","258,48","673,29K","7,40%"
"13.09.2021","260,72","266,18","288,68","251,44","973,54K","-1,91%"
"12.09.2021","265,81","230,00","295,41","224,84","1,07M","16,24%"
"11.09.2021","228,67","235,93","248,42","221,24","684,70K","-2,71%"
"10.09.2021","235,03","200,66","239,97","195,38","837,33K","17,25%"
"09.09.2021","200,45","172,40","217,38","169,02","824,60K","16,45%"
"08.09.2021","172,13","158,74","175,40","137,90","443,85K","8,67%"
"07.09.2021","158,40","180,05","182,00","135,00","465,53K","-11,99%"
"06.09.2021","179,98","176,18","186,76","174,00","240,70K","2,21%"
"05.09.2021","176,09","171,75","178,09","168,06","114,67K","2,68%"
"04.09.2021","171,50","174,74","179,53","170,85","118,31K","-1,76%"
"03.09.2021","174,57","171,97","178,95","167,94","143,84K","1,28%"
"02.09.2021","172,37","176,05","180,79","171,35","189,91K","-2,12%"
"01.09.2021","176,10","169,50","184,82","168,21","421,21K","3,61%"
"31.08.2021","169,97","158,04","170,84","153,46","375,57K","7,66%"
"30.08.2021","157,88","141,08","169,48","139,37","649,26K","11,98%"
"29.08.2021","140,99","140,71","143,69","135,45","102,08K","0,20%"
"28.08.2021","140,71","141,03","143,81","137,97","122,76K","-0,20%"
"27.08.2021","140,99","134,68","140,99","128,47","197,93K","4,72%"
"26.08.2021","134,63","138,97","144,18","132,80","229,40K","-3,02%"
"25.08.2021","138,82","137,41","140,68","131,60","155,47K","0,97%"
"24.08.2021","137,48","149,00","151,80","133,34","207,24K","-7,76%"
"23.08.2021","149,05","148,61","154,73","145,58","161,42K","0,38%"
"22.08.2021","148,49","148,92","152,48","141,37","211,98K","-0,30%"
"21.08.2021","148,93","155,94","155,94","148,12","161,12K","-4,48%"
"20.08.2021","155,91","146,36","159,56","143,04","356,10K","6,76%"
"19.08.2021","146,04","146,70","153,18","137,52","304,83K","-0,40%"
"18.08.2021","146,62","139,54","152,47","128,75","435,97K","4,62%"
"17.08.2021","140,15","136,14","159,37","132,50","646,38K","2,89%"
"16.08.2021","136,22","136,71","142,34","132,59","231,80K","-0,32%"
"15.08.2021","136,66","137,13","139,98","131,78","156,36K","-0,42%"
"14.08.2021","137,23","138,50","141,40","134,71","144,91K","-0,68%"
"13.08.2021","138,17","134,15","139,14","131,64","200,13K","2,99%"
