"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"04.09.2021","32,382","33,609","34,154","32,054","513,89K","-3,60%"
"03.09.2021","33,590","31,819","34,000","31,050","942,32K","5,57%"
"02.09.2021","31,819","33,190","33,190","31,350","952,01K","-4,15%"
"01.09.2021","33,197","31,375","33,840","29,670","1,42M","5,82%"
"31.08.2021","31,370","26,035","31,919","25,668","43,40M","20,49%"
"30.08.2021","26,035","25,720","27,519","24,350","1,26M","1,23%"
"29.08.2021","25,720","25,952","26,450","25,290","6,46M","-0,89%"
"28.08.2021","25,952","26,524","26,739","25,482","8,02M","-2,28%"
"27.08.2021","26,558","23,957","26,751","23,479","13,72M","11,05%"
"26.08.2021","23,915","25,967","26,386","23,501","13,68M","-7,95%"
"25.08.2021","25,981","25,116","26,538","24,550","14,53M","3,44%"
"24.08.2021","25,116","27,860","28,182","24,374","1,22M","-10,00%"
"23.08.2021","27,905","27,709","28,617","27,375","13,26M","0,82%"
"22.08.2021","27,677","27,888","28,509","26,547","13,29M","-0,72%"
"21.08.2021","27,879","28,142","29,327","27,519","16,04M","-0,97%"
"20.08.2021","28,152","26,583","28,475","26,120","19,12M","5,90%"
"19.08.2021","26,583","23,884","26,829","23,483","1,24M","11,19%"
"18.08.2021","23,908","23,540","25,189","22,543","1,48M","1,66%"
"17.08.2021","23,517","24,420","27,384","23,055","30,98M","-3,85%"
"16.08.2021","24,459","23,156","25,673","22,879","24,84M","5,63%"
"15.08.2021","23,155","22,872","23,354","21,859","597,75K","1,24%"
"14.08.2021","22,872","22,743","23,459","21,783","875,25K","0,57%"
"13.08.2021","22,743","20,756","22,758","20,537","1,17M","9,62%"
"12.08.2021","20,747","21,354","22,281","19,913","14,83M","-3,08%"
"11.08.2021","21,407","20,619","22,444","20,561","19,78M","3,82%"
"10.08.2021","20,619","20,584","21,393","20,114","14,43M","0,19%"
"09.08.2021","20,580","19,656","21,250","18,720","13,81M","4,65%"
"08.08.2021","19,665","20,975","21,205","19,204","12,65M","-6,18%"
"07.08.2021","20,961","20,432","21,685","20,033","17,60M","2,79%"
"06.08.2021","20,393","19,136","20,799","18,521","19,03M","6,65%"
"05.08.2021","19,121","19,146","19,450","17,882","18,70M","-0,16%"
"04.08.2021","19,152","17,326","19,563","17,111","18,45M","10,32%"
"03.08.2021","17,360","18,007","18,530","16,842","16,13M","-3,59%"
"02.08.2021","18,006","18,430","18,920","17,564","19,10M","-2,30%"
"01.08.2021","18,430","16,791","19,880","16,569","31,50M","9,76%"
"31.07.2021","16,791","15,806","17,017","15,600","1,31M","6,34%"
"30.07.2021","15,789","15,253","15,839","14,430","13,24M","3,54%"
"29.07.2021","15,250","14,546","15,385","14,278","17,77M","5,00%"
"28.07.2021","14,523","14,366","14,754","13,948","14,17M","0,92%"
"27.07.2021","14,392","13,925","14,531","13,381","1,28M","3,33%"
"26.07.2021","13,928","13,751","15,292","13,643","27,44M","1,30%"
"25.07.2021","13,750","13,388","13,750","13,091","768,13K","0,72%"
"24.07.2021","13,651","13,397","13,735","13,127","14,51M","1,97%"
"23.07.2021","13,387","13,139","13,461","12,335","14,93M","1,89%"
