"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"13.11.2021","12,1842","13,0293","13,2580","11,7252","2,21M","-6,52%"
"12.11.2021","13,0339","14,7376","14,7376","12,4654","8,31M","-25,04%"
"11.11.2021","17,3884","15,2057","19,8714","15,1030","6,89M","14,30%"
"10.11.2021","15,2131","16,4068","17,2716","14,7718","2,75M","-7,79%"
"09.11.2021","16,4987","17,5292","17,8235","16,1336","3,63M","-5,81%"
"08.11.2021","17,5161","16,4533","17,9043","15,5698","3,22M","6,39%"
"07.11.2021","16,4638","16,6899","17,6567","16,2789","1,30M","-1,18%"
"06.11.2021","16,6596","17,1600","17,1600","15,7968","1,86M","-2,93%"
"05.11.2021","17,1631","19,1693","20,0372","16,6998","3,98M","-10,35%"
"04.11.2021","19,1442","15,3474","19,1680","15,1826","5,11M","24,69%"
"03.11.2021","15,3538","14,8095","15,3972","13,8986","1,11M","3,72%"
"02.11.2021","14,8033","14,6877","15,5423","14,4303","1,28M","0,67%"
"01.11.2021","14,7050","13,4103","15,1766","13,3412","2,62M","9,66%"
"31.10.2021","13,4096","13,5395","13,6715","12,8436","793,21K","-0,79%"
"30.10.2021","13,5168","13,5844","14,1764","13,1494","1,03M","0,03%"
"29.10.2021","13,5121","13,2086","13,6758","12,9312","1,01M","2,28%"
"28.10.2021","13,2106","12,7234","13,3746","12,5144","1,48M","3,99%"
"27.10.2021","12,7035","14,1031","14,2532","11,9547","1,60M","-9,89%"
"26.10.2021","14,0971","14,4682","14,7398","14,0100","616,27K","-2,54%"
"25.10.2021","14,4639","14,3377","15,1743","14,1425","1,10M","0,80%"
"24.10.2021","14,3494","14,2288","14,7765","13,8536","628,82K","0,85%"
"23.10.2021","14,2240","14,1737","14,5365","13,9656","7,46M","0,35%"
"22.10.2021","14,1738","14,7699","16,1891","13,9689","21,08M","-4,03%"
"21.10.2021","14,7691","14,6636","15,9801","14,4185","15,41M","0,71%"
"20.10.2021","14,6643","14,2066","14,7185","13,8133","6,52M","3,26%"
"19.10.2021","14,2018","13,9779","14,2268","13,7109","4,86M","1,60%"
"18.10.2021","13,9779","13,7950","14,4797","13,6472","8,16M","1,32%"
"17.10.2021","13,7953","14,1326","14,2467","13,3439","5,54M","-2,20%"
"16.10.2021","14,1051","13,9009","14,5695","13,8361","7,17M","1,47%"
"15.10.2021","13,9007","14,4713","14,6911","13,7003","15,91M","-3,89%"
"14.10.2021","14,4634","15,0025","15,2301","14,2631","10,47M","-3,54%"
"13.10.2021","14,9946","14,6507","15,9242","14,5400","21,88M","2,31%"
"12.10.2021","14,6554","13,5749","15,4785","13,3270","31,97M","7,98%"
"11.10.2021","13,5719","12,8817","14,8713","12,7273","27,46M","5,31%"
"10.10.2021","12,8873","14,1050","14,4963","12,8728","19,85M","-8,54%"
