"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"27.09.2021","4,126","4,367","4,687","4,126","8,88M","-5,82%"
"26.09.2021","4,381","4,130","4,765","3,750","13,71M","6,08%"
"25.09.2021","4,130","4,261","4,336","4,083","5,34M","-3,12%"
"24.09.2021","4,263","4,801","4,811","4,006","11,79M","-11,34%"
"23.09.2021","4,808","4,718","4,958","4,532","9,38M","1,97%"
"22.09.2021","4,715","4,221","4,946","4,178","10,55M","12,13%"
"21.09.2021","4,205","4,529","4,956","4,156","15,45M","-6,47%"
"20.09.2021","4,496","5,382","5,392","4,348","17,08M","-16,46%"
"19.09.2021","5,382","5,283","5,688","5,093","8,26M","1,87%"
"18.09.2021","5,283","5,185","5,700","5,025","8,01M","1,99%"
"17.09.2021","5,180","5,676","5,958","5,150","7,97M","-8,77%"
"16.09.2021","5,678","5,967","5,999","5,457","8,76M","-4,57%"
"15.09.2021","5,950","6,154","6,183","5,629","12,01M","-3,36%"
"14.09.2021","6,157","5,816","6,480","5,667","25,71M","6,41%"
"13.09.2021","5,786","5,142","6,093","4,513","28,37M","12,48%"
"12.09.2021","5,144","5,226","5,390","4,965","9,50M","-1,51%"
"11.09.2021","5,223","5,653","6,042","5,087","14,62M","-7,64%"
